MNIST_0_0.jpg,0
MNIST_0_1.jpg,0
MNIST_0_2.jpg,0
MNIST_0_3.jpg,0
MNIST_0_4.jpg,0
MNIST_0_5.jpg,0
MNIST_0_6.jpg,0
MNIST_0_7.jpg,0
MNIST_0_8.jpg,0
MNIST_0_9.jpg,0
MNIST_0_10.jpg,0
MNIST_0_11.jpg,0
MNIST_0_12.jpg,0
MNIST_0_13.jpg,0
MNIST_0_14.jpg,0
MNIST_0_15.jpg,0
MNIST_0_16.jpg,0
MNIST_0_17.jpg,0
MNIST_0_18.jpg,0
MNIST_0_19.jpg,0
MNIST_0_20.jpg,0
MNIST_0_21.jpg,0
MNIST_0_22.jpg,0
MNIST_0_23.jpg,0
MNIST_0_24.jpg,0
MNIST_0_25.jpg,0
MNIST_0_26.jpg,0
MNIST_0_27.jpg,0
MNIST_0_28.jpg,0
MNIST_0_29.jpg,0
MNIST_0_30.jpg,0
MNIST_0_31.jpg,0
MNIST_0_32.jpg,0
MNIST_0_33.jpg,0
MNIST_0_34.jpg,0
MNIST_0_35.jpg,0
MNIST_0_36.jpg,0
MNIST_0_37.jpg,0
MNIST_0_38.jpg,0
MNIST_0_39.jpg,0
MNIST_0_40.jpg,0
MNIST_0_41.jpg,0
MNIST_0_42.jpg,0
MNIST_0_43.jpg,0
MNIST_0_44.jpg,0
MNIST_0_45.jpg,0
MNIST_0_46.jpg,0
MNIST_0_47.jpg,0
MNIST_0_48.jpg,0
MNIST_0_49.jpg,0
MNIST_0_50.jpg,0
MNIST_0_51.jpg,0
MNIST_0_52.jpg,0
MNIST_0_53.jpg,0
MNIST_0_54.jpg,0
MNIST_0_55.jpg,0
MNIST_0_56.jpg,0
MNIST_0_57.jpg,0
MNIST_0_58.jpg,0
MNIST_0_59.jpg,0
MNIST_0_60.jpg,0
MNIST_0_61.jpg,0
MNIST_0_62.jpg,0
MNIST_0_63.jpg,0
MNIST_0_64.jpg,0
MNIST_0_65.jpg,0
MNIST_0_66.jpg,0
MNIST_0_67.jpg,0
MNIST_0_68.jpg,0
MNIST_0_69.jpg,0
MNIST_0_70.jpg,0
MNIST_0_71.jpg,0
MNIST_0_72.jpg,0
MNIST_0_73.jpg,0
MNIST_0_74.jpg,0
MNIST_0_75.jpg,0
MNIST_0_76.jpg,0
MNIST_0_77.jpg,0
MNIST_0_78.jpg,0
MNIST_0_79.jpg,0
MNIST_0_80.jpg,0
MNIST_0_81.jpg,0
MNIST_0_82.jpg,0
MNIST_0_83.jpg,0
MNIST_0_84.jpg,0
MNIST_0_85.jpg,0
MNIST_0_86.jpg,0
MNIST_0_87.jpg,0
MNIST_0_88.jpg,0
MNIST_0_89.jpg,0
MNIST_0_90.jpg,0
MNIST_0_91.jpg,0
MNIST_0_92.jpg,0
MNIST_0_93.jpg,0
MNIST_0_94.jpg,0
MNIST_0_95.jpg,0
MNIST_0_96.jpg,0
MNIST_0_97.jpg,0
MNIST_0_98.jpg,0
MNIST_0_99.jpg,0
MNIST_0_100.jpg,0
MNIST_0_101.jpg,0
MNIST_0_102.jpg,0
MNIST_0_103.jpg,0
MNIST_0_104.jpg,0
MNIST_0_105.jpg,0
MNIST_0_106.jpg,0
MNIST_0_107.jpg,0
MNIST_0_108.jpg,0
MNIST_0_109.jpg,0
MNIST_0_110.jpg,0
MNIST_0_111.jpg,0
MNIST_0_112.jpg,0
MNIST_0_113.jpg,0
MNIST_0_114.jpg,0
MNIST_0_115.jpg,0
MNIST_0_116.jpg,0
MNIST_0_117.jpg,0
MNIST_0_118.jpg,0
MNIST_0_119.jpg,0
MNIST_0_120.jpg,0
MNIST_0_121.jpg,0
MNIST_0_122.jpg,0
MNIST_0_123.jpg,0
MNIST_0_124.jpg,0
MNIST_0_125.jpg,0
MNIST_0_126.jpg,0
MNIST_0_127.jpg,0
MNIST_0_128.jpg,0
MNIST_0_129.jpg,0
MNIST_0_130.jpg,0
MNIST_0_131.jpg,0
MNIST_0_132.jpg,0
MNIST_0_133.jpg,0
MNIST_0_134.jpg,0
MNIST_0_135.jpg,0
MNIST_0_136.jpg,0
MNIST_0_137.jpg,0
MNIST_0_138.jpg,0
MNIST_0_139.jpg,0
MNIST_0_140.jpg,0
MNIST_0_141.jpg,0
MNIST_0_142.jpg,0
MNIST_0_143.jpg,0
MNIST_0_144.jpg,0
MNIST_0_145.jpg,0
MNIST_0_146.jpg,0
MNIST_0_147.jpg,0
MNIST_0_148.jpg,0
MNIST_0_149.jpg,0
MNIST_0_150.jpg,0
MNIST_0_151.jpg,0
MNIST_0_152.jpg,0
MNIST_0_153.jpg,0
MNIST_0_154.jpg,0
MNIST_0_155.jpg,0
MNIST_0_156.jpg,0
MNIST_0_157.jpg,0
